Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (in),Total Precip (in),Avg Sol Rad (Ly/day),Avg Vap Pres (mBars),Avg Max Air Temp (F),Avg Min Air Temp (F),Avg Air Temp (F),Avg Max Rel Hum (%),Avg Min Rel Hum (%),Avg Rel Hum (%),Avg Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F)
177,7,Firebaugh/Telles,San Joaquin Valley,Jun 2013,7.6,0.12,664.0,17.0,90.6,58.6,75.0,81.0,38.0,56.0,55.3,4.1,74.2
178,7,Firebaugh/Telles,San Joaquin Valley,Jul 2013,7.91,0.25,648.0,17.2,95.9,62.7,79.2,76.0,31.0,50.0,58.7,3.7,77.2
179,7,Firebaugh/Telles,San Joaquin Valley,Aug 2013,7.01,0.19,605.0,17.8,92.2,59.9,75.7,85.0,37.0,59.0,60.0,3.6,75.9
180,7,Firebaugh/Telles,San Joaquin Valley,Sep 2013,5.29,0.15,501.0,15.5,86.3,57.4,71.3,82.0,40.0,59.0,55.7,3.5,73.2
181,7,Firebaugh/Telles,San Joaquin Valley,Oct 2013,3.8,0.29,363.0,10.3,77.4,46.9,61.5,75.0,39.0,56.0,45.1,3.0,63.2
182,7,Firebaugh/Telles,San Joaquin Valley,Nov 2013,1.89,0.52,219.0,9.8,67.1,41.3,53.4,85.0,52.0,71.0,43.6,2.6,54.9
183,7,Firebaugh/Telles,San Joaquin Valley,Dec 2013,1.06,0.22,140.0,6.5,57.0,29.9,42.6,83.0,50.0,68.0,32.8,2.6,44.1
184,7,Firebaugh/Telles,San Joaquin Valley,Jan 2014,1.64,0.19,187.0,7.6,63.8,35.0,48.8,76.0,50.0,64.0,37.0,2.5,45.8
185,7,Firebaugh/Telles,San Joaquin Valley,Feb 2014,2.0,1.35,270.0,11.0,64.9,42.3,53.4,92.0,61.0,78.0,46.5,3.7,52.8
186,7,Firebaugh/Telles,San Joaquin Valley,Mar 2014,3.84,0.71,421.0,11.6,72.0,46.2,58.9,87.0,48.0,69.0,48.1,3.7,59.3
187,7,Firebaugh/Telles,San Joaquin Valley,Apr 2014,5.47,0.53,551.0,12.3,78.0,48.4,63.4,87.0,41.0,62.0,49.7,3.7,64.7
188,7,Firebaugh/Telles,San Joaquin Valley,May 2014,7.61,0.02,657.0,11.8,85.6,54.0,70.7,71.0,30.0,47.0,48.4,4.0,69.8
189,7,Firebaugh/Telles,San Joaquin Valley,Jun 2014,8.1,0.04,695.0,14.3,92.6,57.6,75.7,74.0,28.0,47.0,53.8,3.8,75.1
190,7,Firebaugh/Telles,San Joaquin Valley,Jul 2014,7.66,0.17,632.0,19.1,96.5,64.7,80.2,77.0,36.0,55.0,61.8,3.7,79.0
191,7,Firebaugh/Telles,San Joaquin Valley,Aug 2014,6.82,0.11,578.0,18.4,93.6,61.9,77.0,83.0,38.0,58.0,61.0,3.4,78.3
192,7,Firebaugh/Telles,San Joaquin Valley,Sep 2014,5.2,0.01,495.0,18.1,90.3,59.6,74.1,87.0,41.0,63.0,60.1,3.2,74.5
193,7,Firebaugh/Telles,San Joaquin Valley,Oct 2014,3.96,0.93,367.0,12.9,83.6,52.7,67.2,79.0,38.0,58.0,51.1,3.0,67.0
194,7,Firebaugh/Telles,San Joaquin Valley,Nov 2014,1.46,0.17,200.0,12.5,66.5,43.8,54.3,97.0,66.0,86.0,50.1,2.6,57.5
195,7,Firebaugh/Telles,San Joaquin Valley,Dec 2014,0.62,2.81,95.0,12.2,58.8,44.2,51.1,99.0,77.0,90.0,47.4,3.7,54.3
196,7,Firebaugh/Telles,San Joaquin Valley,Jan 2015,0.79,0.06,125.0,9.6,56.6,37.8,46.7,99.0,70.0,87.0,43.0,2.6,48.9
197,7,Firebaugh/Telles,San Joaquin Valley,Feb 2015,2.26,0.1,280.0,10.9,68.7,42.1,54.8,94.0,48.0,73.0,46.0,3.4,55.7
198,7,Firebaugh/Telles,San Joaquin Valley,Mar 2015,4.42,0.31,428.0,10.1,77.1,46.9,61.9,80.0,33.0,55.0,44.6,3.4,61.6
199,7,Firebaugh/Telles,San Joaquin Valley,Apr 2015,5.84,0.48,552.0,8.5,77.7,47.2,62.9,71.0,26.0,44.0,39.6,3.8,65.2
200,7,Firebaugh/Telles,San Joaquin Valley,May 2015,6.72,0.24,604.0,10.6,80.8,50.9,65.8,80.0,28.0,49.0,45.7,3.8,68.9
201,7,Firebaugh/Telles,San Joaquin Valley,Jun 2015,8.13,0.0,666.0,12.4,94.9,60.7,78.5,65.0,21.0,38.0,49.8,3.6,75.2
202,7,Firebaugh/Telles,San Joaquin Valley,Jul 2015,7.99,0.0,631.0,14.2,94.6,64.1,79.1,68.0,24.0,42.0,53.7,3.9,78.0
203,7,Firebaugh/Telles,San Joaquin Valley,Aug 2015,7.23,0.01,586.0,14.2,93.7,61.5,77.1,73.0,26.0,45.0,53.7,3.5,76.5
204,7,Firebaugh/Telles,San Joaquin Valley,Sep 2015,5.31,0.0,451.0,10.9,90.3,59.8,74.9,59.0,22.0,38.0,46.6,2.9,72.7
205,7,Firebaugh/Telles,San Joaquin Valley,Oct 2015,4.0,0.25,359.0,12.4,83.7,56.5,69.2,75.0,31.0,52.0,49.8,2.8,68.9
206,7,Firebaugh/Telles,San Joaquin Valley,Nov 2015,1.6,1.69,206.0,9.0,62.3,39.1,49.8,94.0,50.0,73.0,41.3,2.7,52.6
207,7,Firebaugh/Telles,San Joaquin Valley,Dec 2015,0.72,0.85,105.0,8.3,55.5,35.9,45.0,96.0,60.0,80.0,39.1,2.9,45.8
208,7,Firebaugh/Telles,San Joaquin Valley,Jan 2016,0.77,2.99,123.0,10.8,57.3,42.7,49.4,99.0,72.0,89.0,46.3,3.2,49.3
209,7,Firebaugh/Telles,San Joaquin Valley,Feb 2016,2.49,0.19,305.0,10.4,67.8,41.4,53.9,98.0,47.0,73.0,45.3,2.8,53.6
210,7,Firebaugh/Telles,San Joaquin Valley,Mar 2016,3.61,1.68,394.0,11.3,70.0,45.6,57.9,95.0,44.0,68.0,47.2,3.4,60.0
211,7,Firebaugh/Telles,San Joaquin Valley,Apr 2016,5.35,1.12,527.0,10.7,77.7,50.2,63.4,83.0,34.0,55.0,45.8,3.6,65.1
212,7,Firebaugh/Telles,San Joaquin Valley,May 2016,6.8,1.44,595.0,11.8,83.0,53.4,68.7,80.0,31.0,51.0,48.7,3.6,69.3
213,7,Firebaugh/Telles,San Joaquin Valley,Jun 2016,8.14,0.01,660.0,11.1,94.1,59.6,77.5,60.0,19.0,35.0,47.0,3.6,74.2
214,7,Firebaugh/Telles,San Joaquin Valley,Jul 2016,8.67,0.0,670.0,11.7,96.6,61.3,79.5,60.0,19.0,35.0,48.7,3.6,76.9
215,7,Firebaugh/Telles,San Joaquin Valley,Aug 2016,7.45,0.0,601.0,13.0,94.7,61.0,77.2,70.0,22.0,41.0,51.5,3.4,76.6
216,7,Firebaugh/Telles,San Joaquin Valley,Sep 2016,5.75,0.02,502.0,10.3,90.1,55.3,72.6,63.0,20.0,38.0,45.0,3.0,71.3
217,7,Firebaugh/Telles,San Joaquin Valley,Oct 2016,3.58,0.77,324.0,11.0,77.8,50.2,63.9,77.0,35.0,55.0,46.5,3.1,64.6
218,7,Firebaugh/Telles,San Joaquin Valley,Nov 2016,1.61,1.06,190.0,11.5,67.7,44.8,55.9,95.0,52.0,75.0,47.6,2.6,57.7
219,7,Firebaugh/Telles,San Joaquin Valley,Dec 2016,0.73,0.78,108.0,8.7,55.9,37.6,46.1,97.0,58.0,79.0,39.9,2.9,48.8
220,7,Firebaugh/Telles,San Joaquin Valley,Jan 2017,0.88,3.41,135.0,9.7,55.3,38.6,46.6,99.0,65.0,88.0,43.2,4.0,48.5
221,7,Firebaugh/Telles,San Joaquin Valley,Feb 2017,1.61,2.43,240.0,11.7,62.0,44.6,52.7,99.0,60.0,81.0,46.4,4.3,54.3
222,7,Firebaugh/Telles,San Joaquin Valley,Mar 2017,4.02,0.81,440.0,10.5,70.6,44.5,57.3,92.0,40.0,65.0,45.3,3.6,58.0
223,7,Firebaugh/Telles,San Joaquin Valley,Apr 2017,5.41,0.38,541.0,9.5,73.5,46.7,60.5,82.0,30.0,54.0,42.7,4.5,61.4
224,7,Firebaugh/Telles,San Joaquin Valley,May 2017,7.73,0.15,689.0,10.7,83.3,53.3,68.8,74.0,26.0,45.0,45.9,4.3,68.8
225,7,Firebaugh/Telles,San Joaquin Valley,Jun 2017,8.61,0.08,743.0,13.0,91.9,60.3,76.7,68.0,24.0,41.0,50.9,4.3,74.2
226,7,Firebaugh/Telles,San Joaquin Valley,Jul 2017,9.1,0.22,728.0,12.4,97.8,63.8,81.2,58.0,19.0,35.0,50.1,3.8,76.1
227,7,Firebaugh/Telles,San Joaquin Valley,Aug 2017,7.48,0.21,603.0,14.7,95.2,64.3,79.3,66.0,26.0,44.0,54.8,3.6,75.7
228,7,Firebaugh/Telles,San Joaquin Valley,Sep 2017,5.76,0.55,525.0,12.7,88.3,58.8,73.5,68.0,26.0,44.0,49.6,3.4,72.9
229,7,Firebaugh/Telles,San Joaquin Valley,Oct 2017,4.35,0.57,394.0,8.2,79.0,46.9,62.9,64.0,26.0,42.0,38.7,3.2,62.3
230,7,Firebaugh/Telles,San Joaquin Valley,Nov 2017,1.54,0.24,169.0,10.3,67.1,44.0,55.6,88.0,48.0,68.0,45.0,2.9,56.1
231,7,Firebaugh/Telles,San Joaquin Valley,Dec 2017,1.06,0.11,106.0,5.8,59.4,32.0,45.4,76.0,39.0,56.0,30.5,2.6,45.0
232,12,Durham,Sacramento Valley,Jan 2013,1.33,0.87,193.0,6.5,55.6,29.8,40.9,90.0,47.0,73.0,32.6,2.7,42.0
233,12,Durham,Sacramento Valley,Feb 2013,2.34,0.22,283.0,6.8,62.8,33.3,47.7,86.0,38.0,61.0,34.3,4.0,47.6
234,12,Durham,Sacramento Valley,Mar 2013,3.46,3.46,352.0,9.1,70.1,41.7,55.4,86.0,34.0,60.0,41.5,3.9,55.3
235,12,Durham,Sacramento Valley,Apr 2013,5.49,0.58,498.0,9.9,76.3,48.0,61.9,79.0,30.0,52.0,43.4,4.9,59.5
236,12,Durham,Sacramento Valley,May 2013,6.45,0.28,612.0,12.3,80.9,52.0,66.3,83.0,31.0,56.0,49.3,3.7,70.3
237,12,Durham,Sacramento Valley,Jun 2013,7.05,0.61,656.0,14.9,87.6,58.8,72.5,83.0,20.0,54.0,54.7,3.4,72.2
238,12,Durham,Sacramento Valley,Jul 2013,7.53,0.0,680.0,17.9,91.3,60.5,75.6,85.0,25.0,59.0,59.7,2.8,79.8
239,12,Durham,Sacramento Valley,Aug 2013,6.1,0.0,591.0,18.7,88.2,57.3,72.2,94.0,40.0,69.0,60.9,2.7,73.9
240,12,Durham,Sacramento Valley,Sep 2013,4.51,0.98,449.0,16.9,83.8,54.9,68.3,95.0,42.0,71.0,58.1,3.3,69.0
241,12,Durham,Sacramento Valley,Oct 2013,3.51,0.54,363.0,10.3,77.5,44.0,58.7,89.0,31.0,62.0,44.9,2.9,58.9
242,12,Durham,Sacramento Valley,Nov 2013,2.1,1.47,230.0,8.9,69.0,39.9,52.3,91.0,39.0,67.0,40.6,3.1,52.6
243,12,Durham,Sacramento Valley,Dec 2013,1.58,1.07,206.0,6.2,59.2,29.5,41.8,94.0,37.0,69.0,31.7,3.1,42.5
244,12,Durham,Sacramento Valley,Jan 2014,1.9,0.17,221.0,7.3,66.5,35.1,48.8,93.0,35.0,63.0,35.7,3.0,44.8
245,12,Durham,Sacramento Valley,Feb 2014,1.58,4.62,231.0,10.8,62.8,42.6,52.1,95.0,58.0,79.0,45.5,4.0,50.5
246,12,Durham,Sacramento Valley,Mar 2014,3.16,3.33,351.0,11.5,69.0,45.1,56.6,98.0,49.0,74.0,47.6,4.3,54.8
247,12,Durham,Sacramento Valley,Apr 2014,4.94,0.81,516.0,12.5,77.1,46.6,61.0,97.0,39.0,69.0,50.2,3.4,58.8
248,12,Durham,Sacramento Valley,May 2014,7.22,1.76,653.0,21.6,95.9,58.3,81.2,85.0,28.0,55.0,56.6,3.4,69.5
249,12,Durham,Sacramento Valley,Jun 2014,7.52,0.0,693.0,15.5,89.9,56.4,73.3,92.0,28.0,55.0,55.9,3.1,74.1
250,12,Durham,Sacramento Valley,Jul 2014,7.08,0.0,628.0,18.7,92.8,60.2,75.5,96.0,35.0,62.0,61.4,2.8,72.4
251,12,Durham,Sacramento Valley,Aug 2014,5.89,0.0,549.0,18.7,89.1,58.6,72.9,97.0,40.0,68.0,61.4,2.6,71.8
252,12,Durham,Sacramento Valley,Sep 2014,4.74,0.0,462.0,15.6,88.1,54.4,69.7,98.0,33.0,64.0,56.5,2.6,72.0
253,12,Durham,Sacramento Valley,Oct 2014,3.23,0.0,327.0,12.5,80.2,48.3,62.5,96.0,35.0,65.0,50.1,2.9,63.8
254,12,Durham,Sacramento Valley,Nov 2014,1.41,3.04,200.0,11.2,64.7,40.7,51.3,100.0,57.0,85.0,47.0,2.3,55.5
255,12,Durham,Sacramento Valley,Dec 2014,0.78,7.99,114.0,11.3,57.8,42.0,49.8,97.0,71.0,87.0,46.1,3.9,52.3
256,12,Durham,Sacramento Valley,Jan 2015,1.33,0.19,193.0,9.2,61.7,36.0,46.7,98.0,59.0,84.0,41.9,2.6,47.1
257,12,Durham,Sacramento Valley,Feb 2015,1.97,2.95,275.0,11.8,66.6,41.7,53.4,97.0,56.0,81.0,46.3,3.6,53.3
258,12,Durham,Sacramento Valley,Mar 2015,4.09,0.02,414.0,10.9,74.9,45.0,59.6,96.0,33.0,63.0,46.4,3.1,58.6
259,12,Durham,Sacramento Valley,Apr 2015,5.46,2.04,566.0,10.4,75.6,45.7,60.1,91.0,32.0,58.0,44.5,3.7,62.6
260,12,Durham,Sacramento Valley,May 2015,6.45,0.0,653.0,13.6,78.7,51.8,65.1,93.0,42.0,64.0,52.3,3.4,71.0
261,12,Durham,Sacramento Valley,Jun 2015,7.28,0.02,690.0,19.2,90.6,60.2,75.0,92.0,41.0,64.0,62.1,2.7,77.3
262,12,Durham,Sacramento Valley,Jul 2015,7.03,0.0,634.0,19.4,90.1,61.4,75.2,92.0,43.0,65.0,62.5,2.8,76.0
263,12,Durham,Sacramento Valley,Aug 2015,6.1,0.03,579.0,17.8,89.0,57.4,72.1,94.0,42.0,66.0,60.2,2.4,75.6
264,12,Durham,Sacramento Valley,Sep 2015,4.42,0.16,460.0,14.6,87.0,54.4,68.4,93.0,33.0,62.0,54.5,2.4,70.7
265,12,Durham,Sacramento Valley,Oct 2015,3.3,0.73,344.0,13.7,82.2,51.7,64.8,93.0,36.0,66.0,52.7,2.3,65.8
266,12,Durham,Sacramento Valley,Nov 2015,1.68,2.0,228.0,8.5,62.2,37.1,48.0,94.0,45.0,72.0,39.1,2.9,52.7
267,12,Durham,Sacramento Valley,Dec 2015,0.95,2.46,140.0,8.6,54.2,37.5,45.7,95.0,59.0,79.0,39.5,3.8,47.9
268,12,Durham,Sacramento Valley,Jan 2016,0.99,6.3,140.0,10.1,55.9,41.7,48.6,95.0,67.0,85.0,43.9,3.7,48.8
269,12,Durham,Sacramento Valley,Feb 2016,2.29,0.56,287.0,9.7,67.4,40.6,53.4,94.0,45.0,69.0,43.4,3.3,51.9
270,12,Durham,Sacramento Valley,Mar 2016,2.89,7.0,337.0,11.1,66.3,45.1,55.4,94.0,52.0,74.0,46.7,4.4,56.4
271,12,Durham,Sacramento Valley,Apr 2016,5.12,0.75,526.0,11.4,75.6,49.4,62.0,91.0,37.0,60.0,47.5,3.8,64.6
272,12,Durham,Sacramento Valley,May 2016,6.06,0.83,609.0,14.5,80.5,54.2,66.8,93.0,41.0,65.0,54.1,3.0,70.8
273,12,Durham,Sacramento Valley,Jun 2016,7.01,0.34,672.0,17.4,88.1,57.6,72.5,92.0,38.0,63.0,59.0,2.9,75.0
274,12,Durham,Sacramento Valley,Jul 2016,7.49,0.01,695.0,18.5,90.1,59.1,74.4,93.0,40.0,63.0,61.0,2.7,76.6
275,12,Durham,Sacramento Valley,Aug 2016,6.46,0.03,620.0,18.1,89.4,57.4,72.5,95.0,40.0,66.0,60.5,2.2,75.6
276,12,Durham,Sacramento Valley,Sep 2016,5.05,0.01,498.0,14.1,86.5,53.6,68.7,91.0,32.0,59.0,53.5,2.5,71.2
277,12,Durham,Sacramento Valley,Oct 2016,2.5,4.22,278.0,12.6,73.0,49.8,60.0,94.0,49.0,72.0,50.5,3.1,62.9
278,12,Durham,Sacramento Valley,Nov 2016,1.47,3.19,210.0,11.4,64.9,43.1,52.6,98.0,57.0,83.0,47.6,2.3,55.9
279,12,Durham,Sacramento Valley,Dec 2016,1.09,4.72,164.0,7.9,55.1,34.8,43.8,96.0,55.0,79.0,37.3,3.2,45.8
280,12,Durham,Sacramento Valley,Jan 2017,1.12,6.87,169.0,8.4,54.1,37.6,45.2,94.0,62.0,81.0,39.6,4.5,45.6
281,12,Durham,Sacramento Valley,Feb 2017,1.46,6.46,224.0,10.5,59.4,44.0,51.4,94.0,61.0,79.0,44.9,4.9,51.4
282,12,Durham,Sacramento Valley,Mar 2017,3.24,3.15,355.0,10.5,67.1,45.2,55.5,93.0,45.0,70.0,45.4,3.9,55.4
283,12,Durham,Sacramento Valley,Apr 2017,4.15,3.16,460.0,10.8,69.4,47.3,57.9,93.0,42.0,66.0,46.1,3.8,60.8
284,12,Durham,Sacramento Valley,May 2017,6.96,0.16,644.0,13.4,82.0,54.0,67.5,88.0,34.0,57.0,51.6,3.6,71.1
285,12,Durham,Sacramento Valley,Jun 2017,7.25,0.6,685.0,18.0,88.9,61.1,74.6,89.0,39.0,60.0,58.6,3.0,76.7
286,12,Durham,Sacramento Valley,Jul 2017,7.73,0.0,711.0,19.4,94.8,61.3,77.5,92.0,35.0,60.0,62.5,2.0,78.4
287,12,Durham,Sacramento Valley,Aug 2017,6.45,0.01,597.0,20.1,93.2,62.3,76.4,92.0,39.0,65.0,63.6,2.1,78.9
288,12,Durham,Sacramento Valley,Sep 2017,4.82,0.06,474.0,15.8,87.3,56.9,70.7,89.0,34.0,60.0,55.7,2.6,73.3
289,12,Durham,Sacramento Valley,Oct 2017,3.89,0.46,385.0,9.7,80.4,46.6,61.1,86.0,26.0,53.0,42.9,3.1,61.8
290,12,Durham,Sacramento Valley,Nov 2017,1.18,3.96,177.0,11.8,63.0,45.2,53.0,99.0,63.0,85.0,48.6,2.8,56.1
291,12,Durham,Sacramento Valley,Dec 2017,1.61,0.1,194.0,6.9,60.4,33.1,44.6,94.0,41.0,70.0,34.6,2.8,46.3
292,13,Camino,Sierra Foothill,Jan 2013,1.79,0.96,233.0,5.4,53.1,34.7,43.0,74.0,42.0,58.0,27.9,4.7,44.4
293,13,Camino,Sierra Foothill,Feb 2013,2.52,0.82,332.0,5.3,55.1,35.7,44.7,74.0,38.0,54.0,28.3,5.4,46.2
294,13,Camino,Sierra Foothill,Mar 2013,3.95,2.72,407.0,7.7,61.9,42.2,51.7,78.0,42.0,59.0,37.3,5.5,50.4
295,13,Camino,Sierra Foothill,Apr 2013,5.44,1.54,545.0,8.0,67.1,45.3,56.9,70.0,36.0,52.0,38.1,5.3,55.2
296,13,Camino,Sierra Foothill,May 2013,6.66,0.0,594.0,8.8,71.8,49.7,61.5,70.0,34.0,49.0,40.3,5.4,59.4
297,13,Camino,Sierra Foothill,Jun 2013,7.73,0.0,652.0,10.9,81.4,57.3,70.3,65.0,30.0,44.0,45.6,5.6,64.3
298,13,Camino,Sierra Foothill,Jul 2013,9.27,0.0,668.0,10.2,90.0,66.5,78.3,47.0,20.0,30.0,44.5,5.5,67.7
299,13,Camino,Sierra Foothill,Aug 2013,8.17,0.0,613.0,9.1,85.7,61.6,73.6,50.0,20.0,32.0,41.6,5.5,65.9
300,13,Camino,Sierra Foothill,Sep 2013,5.77,0.0,487.0,9.5,78.2,56.0,66.9,64.0,29.0,44.0,42.6,5.2,64.0
301,13,Camino,Sierra Foothill,Oct 2013,4.48,0.65,374.0,5.9,70.8,48.4,58.5,52.0,26.0,38.0,30.3,5.5,57.9
302,13,Camino,Sierra Foothill,Nov 2013,2.59,1.31,259.0,6.0,63.2,43.1,52.1,62.0,32.0,47.0,31.1,4.9,53.5
303,13,Camino,Sierra Foothill,Dec 2013,2.1,0.26,219.0,4.5,57.6,37.0,45.7,60.0,30.0,45.0,24.0,5.1,48.0
304,13,Camino,Sierra Foothill,Jan 2014,2.63,1.31,239.0,4.8,63.0,43.7,52.2,52.0,25.0,39.0,24.7,5.1,48.4
305,13,Camino,Sierra Foothill,Feb 2014,2.01,10.71,251.0,7.4,56.1,40.0,47.6,82.0,48.0,66.0,36.0,6.1,48.4
306,13,Camino,Sierra Foothill,Mar 2014,3.71,5.79,360.0,7.1,60.8,42.6,51.6,74.0,42.0,57.0,35.1,6.0,50.4
307,13,Camino,Sierra Foothill,Apr 2014,5.26,2.46,514.0,8.0,65.9,44.2,55.5,74.0,39.0,55.0,38.4,5.6,52.6
308,13,Camino,Sierra Foothill,May 2014,7.2,1.41,643.0,8.2,73.0,50.7,62.3,63.0,30.0,45.0,38.7,5.8,58.1
309,13,Camino,Sierra Foothill,Jun 2014,8.7,0.05,728.0,8.3,83.0,57.6,71.2,50.0,20.0,32.0,39.1,5.9,63.1
310,13,Camino,Sierra Foothill,Jul 2014,8.93,0.24,657.0,10.5,89.7,66.1,77.6,51.0,21.0,34.0,45.4,5.4,68.8
311,13,Camino,Sierra Foothill,Aug 2014,7.88,0.16,580.0,10.2,85.6,63.8,74.7,52.0,24.0,36.0,44.5,5.7,66.9
312,13,Camino,Sierra Foothill,Sep 2014,6.01,1.05,462.0,9.3,82.1,59.7,70.6,54.0,28.0,40.0,41.8,5.4,64.1
313,13,Camino,Sierra Foothill,Oct 2014,4.45,1.35,358.0,7.9,74.6,52.2,63.1,60.0,30.0,43.0,37.9,5.5,60.1
314,13,Camino,Sierra Foothill,Nov 2014,2.09,2.88,224.0,7.7,61.5,44.9,52.2,74.0,41.0,59.0,37.2,5.1,55.3
315,13,Camino,Sierra Foothill,Dec 2014,1.2,8.37,138.0,7.7,53.2,39.8,46.0,84.0,54.0,70.0,35.9,5.5,51.2
316,13,Camino,Sierra Foothill,Jan 2015,2.3,0.0,232.0,6.4,61.4,42.5,51.1,66.0,34.0,50.0,32.4,4.6,48.9
317,13,Camino,Sierra Foothill,Feb 2015,2.78,5.81,299.0,7.5,62.9,44.5,53.2,71.0,39.0,54.0,35.7,5.9,51.0
318,13,Camino,Sierra Foothill,Mar 2015,4.59,0.66,433.0,7.7,66.8,46.0,56.3,69.0,36.0,51.0,37.7,5.2,52.3
319,13,Camino,Sierra Foothill,Apr 2015,5.53,2.46,539.0,7.1,65.5,44.3,55.2,69.0,32.0,48.0,34.7,5.9,54.0
320,13,Camino,Sierra Foothill,May 2015,6.25,1.12,585.0,8.9,69.3,49.1,59.5,72.0,37.0,53.0,41.4,5.1,57.9
321,13,Camino,Sierra Foothill,Jun 2015,8.58,0.31,687.0,9.5,86.8,61.1,74.8,52.0,21.0,34.0,42.1,5.6,63.7
322,13,Camino,Sierra Foothill,Jul 2015,8.57,0.01,638.0,10.6,86.8,64.1,75.7,54.0,24.0,36.0,45.4,5.5,67.1
323,13,Camino,Sierra Foothill,Aug 2015,8.28,0.0,602.0,8.7,87.9,64.0,75.7,46.0,19.0,29.0,40.4,5.3,66.9
324,13,Camino,Sierra Foothill,Sep 2015,6.22,0.04,445.0,7.2,83.7,59.8,71.6,44.0,18.0,29.0,35.3,5.6,64.4
325,13,Camino,Sierra Foothill,Oct 2015,4.37,1.91,344.0,8.9,76.2,54.6,64.9,60.0,30.0,44.0,40.8,5.2,61.9
326,13,Camino,Sierra Foothill,Nov 2015,1.87,5.24,228.0,6.3,55.5,38.4,45.9,75.0,42.0,59.0,31.5,5.1,53.2
327,13,Camino,Sierra Foothill,Dec 2015,1.18,7.41,147.0,6.1,49.0,35.3,41.4,82.0,52.0,68.0,31.0,5.6,48.0
328,13,Camino,Sierra Foothill,Jan 2016,1.2,9.37,143.0,7.2,51.4,38.1,44.2,87.0,55.0,73.0,35.4,5.8,46.1
329,13,Camino,Sierra Foothill,Feb 2016,3.03,1.43,304.0,6.6,62.8,42.2,52.1,71.0,34.0,51.0,33.5,5.6,47.9
330,13,Camino,Sierra Foothill,Mar 2016,3.13,9.4,327.0,8.2,58.3,42.0,49.7,83.0,52.0,68.0,38.9,6.3,50.0
331,13,Camino,Sierra Foothill,Apr 2016,5.01,2.7,505.0,8.4,65.7,46.4,56.5,74.0,42.0,56.0,39.5,5.1,54.0
332,13,Camino,Sierra Foothill,May 2016,6.04,0.8,541.0,9.5,71.0,50.1,61.2,72.0,41.0,54.0,43.0,5.2,57.4
333,13,Camino,Sierra Foothill,Jun 2016,8.58,0.0,700.0,8.7,85.1,59.0,72.8,51.0,20.0,33.0,40.5,5.6,62.6
334,13,Camino,Sierra Foothill,Jul 2016,9.4,0.0,711.0,8.1,90.2,63.8,77.2,42.0,16.0,26.0,39.0,5.3,65.7
335,13,Camino,Sierra Foothill,Aug 2016,8.62,0.0,617.0,7.9,90.3,65.4,77.1,39.0,15.0,25.0,38.2,5.3,66.4
336,13,Camino,Sierra Foothill,Sep 2016,6.49,0.0,504.0,7.3,83.0,57.2,70.1,48.0,18.0,30.0,36.1,5.2,63.7
337,13,Camino,Sierra Foothill,Oct 2016,3.14,8.54,289.0,8.8,67.5,49.5,57.5,73.0,42.0,58.0,40.6,5.7,58.7
338,13,Camino,Sierra Foothill,Nov 2016,2.17,4.26,236.0,7.8,61.8,43.3,51.1,79.0,42.0,62.0,37.5,5.2,54.4
339,13,Camino,Sierra Foothill,Dec 2016,1.33,6.16,173.0,6.6,53.0,36.6,43.9,81.0,47.0,66.0,32.6,5.2,48.2
340,13,Camino,Sierra Foothill,Jan 2017,1.11,18.61,153.0,6.4,51.8,32.3,40.6,87.0,58.0,75.0,32.6,7.2,43.6
341,13,Camino,Sierra Foothill,Feb 2017,1.44,16.66,190.0,7.7,52.4,39.3,45.5,86.0,57.0,73.0,36.8,7.1,46.0
342,13,Camino,Sierra Foothill,Mar 2017,3.45,4.23,359.0,7.7,60.2,41.9,50.7,78.0,46.0,62.0,37.5,5.5,47.0
343,13,Camino,Sierra Foothill,Apr 2017,4.14,4.55,444.0,8.0,60.2,43.2,51.8,80.0,46.0,62.0,38.4,5.7,50.3
344,13,Camino,Sierra Foothill,May 2017,7.04,0.53,660.0,9.7,73.1,50.6,62.8,71.0,36.0,51.0,43.2,5.1,56.3
345,13,Camino,Sierra Foothill,Jun 2017,7.93,0.34,663.0,10.7,83.8,60.1,72.3,61.0,27.0,41.0,45.8,5.2,61.6
346,13,Camino,Sierra Foothill,Jul 2017,9.64,0.0,710.0,9.5,93.0,67.4,80.1,45.0,16.0,27.0,43.1,5.4,66.7
347,13,Camino,Sierra Foothill,Aug 2017,8.39,0.0,596.0,10.8,92.2,68.4,79.7,48.0,20.0,32.0,46.3,5.3,68.2
348,13,Camino,Sierra Foothill,Sep 2017,5.8,0.07,446.0,9.5,82.1,58.9,69.5,58.0,26.0,40.0,41.8,5.4,65.4
349,13,Camino,Sierra Foothill,Oct 2017,4.75,0.46,386.0,6.0,75.2,51.6,62.2,49.0,20.0,33.0,30.5,5.5,58.8
350,13,Camino,Sierra Foothill,Nov 2017,1.52,8.48,173.0,8.7,60.1,44.3,51.1,83.0,52.0,69.0,40.6,4.9,54.2
351,13,Camino,Sierra Foothill,Dec 2017,2.36,0.8,221.0,4.8,61.1,41.6,49.7,61.0,25.0,40.0,25.5,4.9,48.7
352,15,Stratford,San Joaquin Valley,Jan 2013,1.76,0.34,237.0,7.1,57.8,31.5,43.6,90.0,49.0,72.0,34.8,3.9,49.8
