County,Year,Name,County IDs,Latitude,Longitude,Started,Acres Burned,Cal Fire Incident,Major Incident,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Avg Soil Temp (F),MWh,Ocean Proximity,Population,Households,Average Income,Average House Value
Lake,2019,Eagle Fire,17,39.1,-122.5,2019-11-05 06:52:14+00:00,75,t,f,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100,0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334,446.07,<1H OCEAN,50363,20715,23639,94952
Santa Clara,2019,Coyote Fire,43,37.19,-121.69,2019-07-02 16:10:02+00:00,74,f,f,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100,10,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709,16664.46,<1H OCEAN,1486054,518634,55196,309327
Yuba,2019,Levee Fire,58,39.16,-121.56,2019-06-08 13:07:00+00:00,70,f,f,50.31000000000002,38.850000000000016,389.3659217877095,10.772625698324022,102.8,28.5,62.072067039106145,99,7,57.332402234636874,45.23156424581004,4.482681564245802,62.480446927374345,511.73,INLAND,58228,19776,23159,76391
Tehama,2019,Corning Fire ,52,39.85,-122.16,2019-10-09 08:31:40+00:00,68,t,f,57.050000000000026,24.319999999999997,447.86478873239435,11.918591549295773,107,26.3,61.990140845070364,100,0,60.709859154929575,45.35408450704225,5.663943661971833,61.166760563380315,507.74,INLAND,49625,18704,24453,73288
Marin,2019,Muir Fire,21,37.9,-122.64,2019-10-24 12:15:33+00:00,67,t,f,94.69999999999985,79.19000000000007,429.27437325905294,11.818802228412261,98.3,22.9,56.69693593314757,100,11,74.26462395543176,48.11727019498608,4.493454038997212,60.385097493036305,1355.34,<1H OCEAN,223965,94848,55641,359293
Calaveras,2019,Lynette Fire,5,38.2,-120.83,2019-09-22 18:25:56+00:00,67,t,f,211.07000000000016,59.89000000000002,439.95762711864404,12.281355932203375,104.7,23.8,60.18128531073453,100,0,68.79237288135593,49.03170903954805,4.930014124293791,60.783686440678046,330.56,INLAND,31998,12649,28146,107894
Monterey,2019,Jolon Fire,27,35.91,-120.99,2019-09-01 16:35:55+00:00,66,t,f,362.53000000000003,152.5800000000002,418.58410548823946,12.151104775481107,103.9,24.5,56.57747683535287,100,0,76.77940128296507,48.93820384889527,4.903385602280834,61.132893799002154,2470.65,<1H OCEAN,346310,112784,38735,227568
Placer,2019,Sugar Fire,31,39.12,-120.76,2019-05-10 14:14:00+00:00,65,f,f,50.83999999999996,38.35000000000001,402.1735537190083,10.72782369146006,103.1,28.2,61.747382920110184,100,8,58.37190082644628,45.27134986225893,3.355647382920112,65.80303030303031,2914.87,INLAND,173793,64326,39368,172386
Napa,2019,Canyon Fire,28,38.48,-122.14,2019-07-22 15:05:34+00:00,64,t,f,83.50999999999989,61.02000000000002,425.78516228748066,12.066924265842342,102.5,25.8,56.46429675425039,100,8,76.39721792890263,48.28114374034005,3.3975270479134445,58.36924265842359,1043,<1H OCEAN,108030,41264,39798,210965
Glenn,2019,Elk Fire,11,41.71,-123.44,2019-10-04 12:03:48+00:00,63,t,f,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100,0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334,394.1,INLAND,24798,8821,24007,72277
Tehama,2019,Paskenta Fire,52,39.98,-122.31,2019-05-20 10:57:00+00:00,63,t,f,57.050000000000026,24.319999999999997,447.86478873239435,11.918591549295773,107,26.3,61.990140845070364,100,0,60.709859154929575,45.35408450704225,5.663943661971833,61.166760563380315,507.74,INLAND,49625,18704,24453,73288
San Mateo,2019,Cabrillo Fire,41,37.17,-122.36,2019-10-24 20:15:36+00:00,62,t,f,36.41000000000006,33.88000000000002,375.5115606936416,12.449710982658955,97.2,28.4,54.92890173410404,100,17,83.15317919075144,49.79913294797688,3.44277456647399,57.6630057803469,4325.28,NEAR BAY,636452,238807,57623,356874
Santa Clara,2019,Bayliss Fire,43,37.22,-121.76,2019-08-15 13:44:02+00:00,60,t,f,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100,10,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709,16664.46,<1H OCEAN,1486054,518634,55196,309327
Butte,2019,Forbestown Fire,4,39.47,-121.41,2019-09-06 15:18:52+00:00,58,t,f,98.34000000000007,56.600000000000016,424.3328729281768,12.621132596685092,103.9,26.7,60.62707182320437,100,1,67.6671270718232,49.05676795580114,3.685911602209949,61.37334254143648,1396.25,INLAND,182120,71665,23777,90108
Contra Costa,2019,Sellers Fire,7,37.97,-121.68,2019-08-07 15:13:52+00:00,58,f,f,239.88999999999962,108.86000000000018,423.4190966266438,11.605831903945091,105.5,23.3,58.38662092624347,100,8,69.4865637507147,47.36335048599205,5.006003430531732,60.77175528873645,9639.41,<1H OCEAN,805315,301861,50644,233896
Lassen,2019,Horse Fire,18,40.39,-120.3,2019-10-13 14:45:37+00:00,55,f,f,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100,6,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085,403.76,INLAND,27214,8543,27049,76176
Riverside,2019,66 Fire,33,33.57,-116.15,2019-05-29 21:06:00+00:00,55,f,f,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100,0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647,15520.13,<1H OCEAN,1159159,400110,34210,141866
Lake,2019,Oak Fire,17,38.96,-122.83,2019-09-07 14:00:00+00:00,53,t,f,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100,0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334,446.07,<1H OCEAN,50363,20715,23639,94952
San Luis Obispo,2019,Ranch Fire,40,35.19,-120.18,2019-10-01 22:35:52+00:00,52,f,f,195.15999999999988,69.71000000000019,439.9033149171271,11.583563535911594,101.6,22.3,57.36035911602216,100,3,71.97582872928177,47.582734806629894,3.462569060773476,61.41401933701658,1707.39,<1H OCEAN,215857,79734,32509,217929
San Diego,2019,Willow Fire,37,32.88,-116.88,2019-09-25 14:17:25+00:00,52,f,f,264.88000000000034,88.2200000000002,454.2333155365723,13.359156433529105,114.9,26.1,63.52973838761343,100,0,67.01494927923117,50.51628403630542,3.3119060331019816,65.81601708489048,19047.67,<1H OCEAN,2444026,882162,41120,208943
San Diego,2019,Copper Fire,37,32.56,-116.83,2019-10-31 06:39:56+00:00,50,t,f,264.88000000000034,88.2200000000002,454.2333155365723,13.359156433529105,114.9,26.1,63.52973838761343,100,0,67.01494927923117,50.51628403630542,3.3119060331019816,65.81601708489048,19047.67,<1H OCEAN,2444026,882162,41120,208943
Contra Costa,2019,Forest Fire,7,37.98,-122.11,2019-10-27 17:36:15+00:00,50,f,f,239.88999999999962,108.86000000000018,423.4190966266438,11.605831903945091,105.5,23.3,58.38662092624347,100,8,69.4865637507147,47.36335048599205,5.006003430531732,60.77175528873645,9639.41,<1H OCEAN,805315,301861,50644,233896
Sacramento,2019,Prairie Fire ,34,38.62,-121.11,2019-08-02 14:45:00+00:00,50,t,f,157.44000000000008,58.91000000000003,423.20899718837865,11.52296157450797,106.4,26.2,60.4569821930647,100,9,64.79662605435801,47.38219306466723,5.219306466729155,61.18772258669156,10828.22,INLAND,1038540,393377,35381,137383
Napa,2019,Ink Fire,28,38.63,-122.47,2019-06-08 14:37:00+00:00,50,t,f,83.50999999999989,61.02000000000002,425.78516228748066,12.066924265842342,102.5,25.8,56.46429675425039,100,8,76.39721792890263,48.28114374034005,3.3975270479134445,58.36924265842359,1043,<1H OCEAN,108030,41264,39798,210965
Butte,2019,Meridian Fire,4,39.85,-121.91,2019-05-01 16:46:00+00:00,50,t,t,98.34000000000007,56.600000000000016,424.3328729281768,12.621132596685092,103.9,26.7,60.62707182320437,100,1,67.6671270718232,49.05676795580114,3.685911602209949,61.37334254143648,1396.25,INLAND,182120,71665,23777,90108
Santa Clara,2019,Aborn Fire,43,37.33,-121.76,2019-07-15 11:12:00+00:00,47,t,f,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100,10,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709,16664.46,<1H OCEAN,1486054,518634,55196,309327
Tulare,2019,Springs Fire,54,35.9,-118.94,2019-06-10 17:51:00+00:00,47,t,f,163.5800000000001,36.789999999999985,459.72983114446527,11.377767354596623,107.3,23.2,62.34896810506564,100,1,59.57598499061913,46.8375234521576,3.1190431519699815,66.49934333958723,4162.2,INLAND,309025,97400,25904,79152
Shasta,2019,Lower Fire,45,40.47,-122.54,2019-08-12 14:16:53+00:00,46,t,f,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100,6,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085,1535.59,INLAND,147036,55966,26161,91451
Tehama,2019,Paskenta Fire,52,39.97,-122.48,2019-06-22 03:12:00+00:00,46,t,f,57.050000000000026,24.319999999999997,447.86478873239435,11.918591549295773,107,26.3,61.990140845070364,100,0,60.709859154929575,45.35408450704225,5.663943661971833,61.166760563380315,507.74,INLAND,49625,18704,24453,73288
Riverside,2019,Diversion Fire,33,33.69,-114.57,2019-05-30 12:41:00+00:00,45,t,f,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100,0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647,15520.13,<1H OCEAN,1159159,400110,34210,141866
San Joaquin,2019,Flood Fire ,39,38.02,-120.95,2019-09-05 14:33:01+00:00,44,t,f,211.07000000000016,59.89000000000002,439.95762711864404,12.281355932203375,104.7,23.8,60.18128531073453,100,0,68.79237288135593,49.03170903954805,4.930014124293791,60.783686440678046,5583.34,INLAND,477524,157688,32845,130474
Monterey,2019,Ardo Fire,27,35.97,-120.88,2019-06-12 17:23:00+00:00,43,t,f,362.53000000000003,152.5800000000002,418.58410548823946,12.151104775481107,103.9,24.5,56.57747683535287,100,0,76.77940128296507,48.93820384889527,4.903385602280834,61.132893799002154,2470.65,<1H OCEAN,346310,112784,38735,227568
Los Angeles,2019,Palisades Fire,19,34.06,-118.55,2019-10-21 11:52:52+00:00,42,f,f,553.7700000000013,196.67999999999992,454.3899560922064,11.335647639956079,119.8,12.5,62.013611416026386,100,2,59.339462129527995,45.58479692645445,4.074972557628975,62.88644346871567,66118.67,<1H OCEAN,8777895,2970038,43788,255083
Shasta,2019,Plains Fire,45,40.5,-122.2,2019-10-10 15:49:07+00:00,42,t,f,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100,6,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085,1535.59,INLAND,147036,55966,26161,91451
Yuba,2019,Far Fire,58,39.06,-121.35,2019-07-06 20:21:25+00:00,38,t,f,50.31000000000002,38.850000000000016,389.3659217877095,10.772625698324022,102.8,28.5,62.072067039106145,99,7,57.332402234636874,45.23156424581004,4.482681564245802,62.480446927374345,511.73,INLAND,58228,19776,23159,76391
Santa Clara,2019,Jamieson Fire,43,37.03,-121.46,2019-08-25 13:06:49+00:00,35,t,f,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100,10,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709,16664.46,<1H OCEAN,1486054,518634,55196,309327
El Dorado,2019,Patterson Fire,9,38.65,-120.83,2019-08-15 17:47:43+00:00,35,t,f,105.68000000000012,72.94,425.0056179775281,9.874297752808978,103.3,23.5,59.644522471910065,100,9,57.912921348314605,42.787499999999966,4.779213483146069,57.70126404494381,1227.89,INLAND,123513,45832,34418,147732
Siskiyou,2019,Community Fire,47,41.84,-122.84,2019-07-27 10:15:00+00:00,35,f,f,149.45000000000041,45.710000000000015,373.15271317829456,7.281317829457368,96.9,-5,46.4368217054264,100,0,66.1062015503876,34.80705426356587,4.401937984496126,50.90984496124037,495.64,INLAND,43531,17302,21730,68233
Santa Clara,2019,Calaveras Fire ,43,37.44,-121.84,2019-06-10 15:16:00+00:00,35,t,f,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100,10,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709,16664.46,<1H OCEAN,1486054,518634,55196,309327
Riverside,2019,Redwood Fire,33,33.85,-117.27,2019-09-12 20:30:41+00:00,34,t,f,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100,0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647,15520.13,<1H OCEAN,1159159,400110,34210,141866
Riverside,2019,Yucca Fire,33,33.45,-116.86,2019-08-22 19:31:10+00:00,34,t,f,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100,0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647,15520.13,<1H OCEAN,1159159,400110,34210,141866
Yolo,2019,Heavy Range Fire,57,39.17,-121.42,2019-08-10 18:47:02+00:00,33,f,f,103.37000000000003,52.170000000000016,423.8798842257598,11.326338639652686,106.7,28,61.14182344428362,100,0,61.94211287988423,46.52590448625176,5.039652677279309,61.04471780028944,1720.75,INLAND,138342,49868,30126,140261
Tulare,2019,Yokohl Fire,54,36.23,-118.86,2019-06-03 12:18:00+00:00,33,t,f,163.5800000000001,36.789999999999985,459.72983114446527,11.377767354596623,107.3,23.2,62.34896810506564,100,1,59.57598499061913,46.8375234521576,3.1190431519699815,66.49934333958723,4162.2,INLAND,309025,97400,25904,79152
San Luis Obispo,2019,Bitter Fire,40,35.71,-120.31,2019-10-11 12:30:19+00:00,30,t,f,195.15999999999988,69.71000000000019,439.9033149171271,11.583563535911594,101.6,22.3,57.36035911602216,100,3,71.97582872928177,47.582734806629894,3.462569060773476,61.41401933701658,1707.39,<1H OCEAN,215857,79734,32509,217929
Solano,2019,Mare Fire,48,38.08,-122.26,2019-09-26 15:29:06+00:00,30,f,f,111.20000000000013,47.949999999999996,450.303324099723,11.794321329639894,103.5,24.1,59.373961218836506,100,11,68.09418282548476,47.782825484764466,6.536565096952908,59.380747922437614,3226.6,INLAND,335352,112596,40955,155272
Shasta,2019,Gilbert Fire,45,40.56,-122.25,2019-08-04 17:18:21+00:00,30,t,f,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100,6,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085,1535.59,INLAND,147036,55966,26161,91451
Shasta,2019,Ranch Fire,45,40.42,-122.77,2019-07-05 14:46:33+00:00,30,t,f,100.24999999999994,77.29999999999997,424.8567493112948,9.264738292011025,105.7,1.3,55.07451790633608,100,6,62.38980716253444,40.79972451790633,4.1668044077134985,56.40909090909085,1535.59,INLAND,147036,55966,26161,91451
Alameda,2019,Mountain Fire,1,37.75,-121.57,2019-06-21 14:42:00+00:00,30,f,f,141.8700000000001,57.87000000000009,430.44684854186266,11.761335841956715,101.6,26.8,57.89623706491065,100,9,70.88334901222954,47.97704609595478,3.985042333019755,60.73621825023519,10684.09,<1H OCEAN,1257144,475074,43726,228486
Riverside,2019,Girasol Fire,33,33.95,-117.4,2019-04-09 22:18:00+00:00,30,f,f,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100,0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647,15520.13,<1H OCEAN,1159159,400110,34210,141866
Humboldt,2019,Pilot Fire,12,40.62,-123.68,2019-01-01 14:14:00+00:00,30,t,f,12.209999999999983,12.069999999999997,314.3943661971831,12.729577464788736,78.2,29.6,53.592253521126736,100,36,88.7605633802817,50.28169014084508,5.2098591549295765,58.56971830985916,791.36,<1H OCEAN,118244,46094,25336,90374
Santa Clara,2019,Point Fire ,43,37.07,-121.22,2019-10-07 09:58:51.763000+00:00,29,t,f,46.690000000000005,16.789999999999992,456.6623376623377,12.408441558441552,102.9,25.6,59.2311688311688,100,10,71.69155844155844,49.33474025974026,5.12077922077922,61.84285714285709,16664.46,<1H OCEAN,1486054,518634,55196,309327
Kern,2019,Caliente Fire,15,35.29,-118.62,2019-08-05 13:56:02+00:00,29,f,f,296.76000000000033,64.22999999999999,479.12663495838285,10.219916765755046,108.8,19,64.10856123662305,100,3,51.12068965517241,43.39120095124851,4.442925089179549,66.40677764565986,17105.08,INLAND,528995,179480,30395,84960
Lake,2019,Glass Fire,17,38.91,-122.64,2019-09-04 16:26:00+00:00,28,t,t,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100,0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334,446.07,<1H OCEAN,50363,20715,23639,94952
San Diego,2019,Otay Fire,37,32.62,-116.91,2019-06-29 11:11:55+00:00,28,t,f,264.88000000000034,88.2200000000002,454.2333155365723,13.359156433529105,114.9,26.1,63.52973838761343,100,0,67.01494927923117,50.51628403630542,3.3119060331019816,65.81601708489048,19047.67,<1H OCEAN,2444026,882162,41120,208943
Placer,2019,Watt Fire,31,38.75,-121.39,2019-06-07 12:59:00+00:00,27,t,f,50.83999999999996,38.35000000000001,402.1735537190083,10.72782369146006,103.1,28.2,61.747382920110184,100,8,58.37190082644628,45.27134986225893,3.355647382920112,65.80303030303031,2914.87,INLAND,173793,64326,39368,172386
Riverside,2019,Foothill Fire,33,33.82,-117.18,2019-05-20 13:50:00+00:00,26,t,f,672.1299999999958,98.83000000000018,473.76168848517233,11.150333956719233,123.7,23.4,67.20595778787079,100,0,50.044883783061714,45.43465134918488,4.407507347047825,64.94288004274647,15520.13,<1H OCEAN,1159159,400110,34210,141866
Lake,2019,Grove Fire,17,38.89,-122.6,2019-10-17 20:06:00+00:00,25,t,f,52.79000000000004,19.290000000000003,430.23512747875355,12.798866855524084,109.2,26.8,61.18583569405101,100,0,67.6798866855524,49.266855524079354,5.5878186968838515,62.32407932011334,446.07,<1H OCEAN,50363,20715,23639,94952
Fresno,2019,Frame Fire,10,36.15,-120.63,2019-09-30 17:39:00+00:00,25,t,f,465.42999999999955,77.31000000000003,464.2555034283652,10.797149043666558,108.7,22.8,63.23367015517857,100,1,55.79971129556117,45.394117647058785,4.5240346445326685,64.73922771562614,7387.26,INLAND,658377,218167,29646,86713
San Diego,2019,Border 10 Fire,37,32.56,-116.87,2019-08-25 16:15:15+00:00,25,t,f,264.88000000000034,88.2200000000002,454.2333155365723,13.359156433529105,114.9,26.1,63.52973838761343,100,0,67.01494927923117,50.51628403630542,3.3119060331019816,65.81601708489048,19047.67,<1H OCEAN,2444026,882162,41120,208943
Alameda,2019,Bikeway Fire,1,37.47,-121.37,2019-07-05 09:46:01.973000+00:00,25,t,f,141.8700000000001,57.87000000000009,430.44684854186266,11.761335841956715,101.6,26.8,57.89623706491065,100,9,70.88334901222954,47.97704609595478,3.985042333019755,60.73621825023519,10684.09,<1H OCEAN,1257144,475074,43726,228486
Tulare,2019,Bear Fire,54,36.14,-118.81,2019-06-03 12:18:00+00:00,25,t,f,163.5800000000001,36.789999999999985,459.72983114446527,11.377767354596623,107.3,23.2,62.34896810506564,100,1,59.57598499061913,46.8375234521576,3.1190431519699815,66.49934333958723,4162.2,INLAND,309025,97400,25904,79152
Contra Costa,2019,Fellow Fire,7,38,-122.16,2019-07-05 13:33:56+00:00,24,t,f,239.88999999999962,108.86000000000018,423.4190966266438,11.605831903945091,105.5,23.3,58.38662092624347,100,8,69.4865637507147,47.36335048599205,5.006003430531732,60.77175528873645,9639.41,<1H OCEAN,805315,301861,50644,233896
Solano,2019,Nelson Fire ,48,38.21,-122.12,2019-06-07 12:59:00+00:00,24,f,f,111.20000000000013,47.949999999999996,450.303324099723,11.794321329639894,103.5,24.1,59.373961218836506,100,11,68.09418282548476,47.782825484764466,6.536565096952908,59.380747922437614,3226.6,INLAND,335352,112596,40955,155272
Contra Costa,2019,Willow Fire,7,38.03,-121.98,2019-06-06 14:24:00+00:00,23,t,f,239.88999999999962,108.86000000000018,423.4190966266438,11.605831903945091,105.5,23.3,58.38662092624347,100,8,69.4865637507147,47.36335048599205,5.006003430531732,60.77175528873645,9639.41,<1H OCEAN,805315,301861,50644,233896
